date,volume,adjprice,oil,gold,sp500,vix,rates_10y
2019-02-14,21784700.0,99.79288482666016,54.40999984741211,1309.800048828125,2745.72998046875,16.219999313354492,2.657000064849853
2019-02-15,26606900.0,101.02511596679688,55.59000015258789,1318.0999755859375,2775.60009765625,14.90999984741211,2.6659998893737797
2019-02-19,18038500.0,100.97843170166016,56.09000015258789,1340.0999755859375,2779.760009765625,14.880000114440918,2.6470000743865967
2019-02-20,21607700.0,100.45344543457031,56.91999816894531,1343.300048828125,2784.699951171875,14.020000457763672,2.6540000438690186
2019-02-21,29063200.0,102.57218170166016,56.959999084472656,1323.5,2774.8798828125,14.460000038146973,2.687999963760376
2019-02-22,27763200.0,104.03470611572266,57.2599983215332,1329.199951171875,2792.669921875,13.510000228881836,2.6549999713897705
2019-02-25,23750600.0,104.61595153808594,55.47999954223633,1325.9000244140625,2796.110107421875,14.850000381469728,2.6730000972747803
2019-02-26,21536700.0,105.33781433105467,55.5,1325.0999755859375,2793.89990234375,15.170000076293944,2.635999917984009
2019-02-27,21487100.0,105.1596908569336,56.93999862670898,1317.699951171875,2792.3798828125,14.699999809265137,2.693000078201294
2019-02-28,29083900.0,105.02845001220705,57.220001220703125,1312.800048828125,2784.489990234375,14.779999732971191,2.7109999656677246
2019-03-01,23501200.0,105.49718475341795,55.79999923706055,1296.4000244140625,2803.68994140625,13.56999969482422,2.755000114440918
2019-03-04,26608000.0,105.24407958984376,56.59000015258789,1284.800048828125,2792.81005859375,14.630000114440918,2.7219998836517334
2019-03-05,19538300.0,104.71906280517578,56.560001373291016,1282.0,2789.64990234375,14.739999771118164,2.7219998836517334
2019-03-06,17687000.0,104.76594543457033,56.220001220703125,1284.9000244140625,2771.449951171875,15.739999771118164,2.691999912261963
2019-03-07,25339000.0,103.49095153808594,56.65999984741211,1283.800048828125,2748.929931640625,16.59000015258789,2.635999917984009
2019-03-08,22818400.0,103.60343933105467,56.06999969482422,1297.0,2743.070068359375,16.049999237060547,2.625
2019-03-11,26491600.0,105.7784652709961,56.790000915527344,1288.800048828125,2783.300048828125,14.329999923706056,2.6429998874664307
2019-03-12,26132700.0,106.51908111572266,56.869998931884766,1296.300048828125,2791.52001953125,13.770000457763672,2.6050000190734863
2019-03-13,35513800.0,107.34407043457033,58.2599983215332,1307.5,2810.919921875,13.40999984741211,2.611000061035156
2019-03-14,30763400.0,107.42845153808594,58.61000061035156,1293.4000244140625,2808.47998046875,13.5,2.630000114440918
2019-03-15,54681100.0,108.66597747802734,58.52000045776367,1301.800048828125,2822.47998046875,12.880000114440918,2.5929999351501465
2019-03-18,31207600.0,110.22220611572266,59.09000015258789,1300.300048828125,2832.93994140625,13.100000381469728,2.601999998092652
2019-03-19,37588700.0,110.29721069335938,59.02999877929688,1305.0,2832.570068359375,13.5600004196167,2.614000082015991
2019-03-20,28113300.0,110.17535400390624,59.83000183105469,1300.5,2824.22998046875,13.90999984741211,2.5350000858306885
2019-03-21,29854400.0,112.70660400390624,59.97999954223633,1306.0999755859375,2854.8798828125,13.630000114440918,2.5369999408721924
2019-03-22,33624500.0,109.7347183227539,59.040000915527344,1311.5999755859375,2800.7099609375,16.479999542236328,2.4549999237060547
2019-03-25,27067100.0,110.30657958984376,58.81999969482422,1321.9000244140625,2798.360107421875,16.329999923706055,2.4200000762939453
2019-03-26,26097700.0,110.54096221923828,59.93999862670898,1314.300048828125,2818.4599609375,14.68000030517578,2.4140000343322754
2019-03-27,22733400.0,109.4722137451172,59.40999984741211,1309.9000244140625,2805.3701171875,15.149999618530272,2.374000072479248
2019-03-28,18334800.0,109.62223052978516,59.29999923706055,1289.800048828125,2815.43994140625,14.43000030517578,2.388999938964844
2019-03-29,25399800.0,110.56909942626952,60.13999938964844,1293.0,2834.39990234375,13.710000038146973,2.4140000343322754
2019-04-01,22789100.0,111.58157348632812,61.59000015258789,1288.4000244140625,2867.18994140625,13.399999618530272,2.496999979019165
2019-04-02,18142300.0,111.74095916748048,62.58000183105469,1290.0,2867.239990234375,13.359999656677246,2.4809999465942383
2019-04-03,22860700.0,112.4722137451172,62.459999084472656,1289.9000244140625,2873.39990234375,13.739999771118164,2.5169999599456787
2019-04-04,20112800.0,111.90035247802734,62.09999847412109,1289.0,2879.389892578125,13.579999923706056,2.51200008392334
2019-04-05,15826200.0,112.39723205566406,63.08000183105469,1290.4000244140625,2892.739990234375,12.81999969482422,2.500999927520752
2019-04-08,15116200.0,112.43474578857422,64.4000015258789,1297.0999755859375,2895.77001953125,13.18000030517578,2.5190000534057617
2019-04-09,17612000.0,111.82534790039062,63.97999954223633,1303.5,2878.199951171875,14.279999732971191,2.499000072479248
