time,date,symbol,volume,adjprice,oil,gold,sp500,vix,rates_10y
694,2012-10-02,MSFT,43338900,23.63710021972656,91.88999938964844,1772.699951171875,1445.75,15.710000038146973,1.6150000095367432
695,2012-10-03,MSFT,46655900,23.796499252319336,88.13999938964844,1777.300048828125,1450.989990234375,15.43000030517578,1.6230000257492063
696,2012-10-04,MSFT,43634900,23.93197059631348,91.70999908447266,1794.0999755859375,1461.4000244140625,14.550000190734863,1.6649999618530271
697,2012-10-05,MSFT,41133900,23.788522720336918,89.87999725341797,1778.5999755859375,1460.9300537109375,14.329999923706056,1.7319999933242798
698,2012-10-08,MSFT,29752000,23.73273468017578,89.33000183105469,1773.5,1455.8800048828125,15.109999656677246,1.746000051498413
699,2012-10-09,MSFT,45121100,23.334266662597656,92.38999938964844,1763.0,1441.47998046875,16.3700008392334,1.7200000286102295
700,2012-10-10,MSFT,47227100,23.095184326171875,91.25,1763.199951171875,1432.56005859375,16.290000915527344,1.690999984741211
701,2012-10-11,MSFT,41488500,23.071277618408203,92.06999969482422,1768.800048828125,1432.8399658203125,15.59000015258789,1.6749999523162842
702,2012-10-12,MSFT,46464700,23.2705192565918,91.86000061035156,1758.0,1428.5899658203125,16.139999389648438,1.662999987602234
703,2012-10-15,MSFT,42440200,23.517566680908203,91.8499984741211,1736.0,1440.1300048828125,15.270000457763672,1.662999987602234
704,2012-10-16,MSFT,47739400,23.50162506103516,92.08999633789062,1744.699951171875,1454.9200439453125,15.220000267028809,1.7200000286102295
705,2012-10-17,MSFT,44206100,23.581317901611328,92.12000274658205,1751.5,1460.9100341796875,15.06999969482422,1.8109999895095823
706,2012-10-18,MSFT,59238500,23.509597778320312,92.0999984741211,1743.300048828125,1457.3399658203125,15.029999732971191,1.825999975204468
707,2012-10-19,MSFT,90470800,22.8242244720459,90.05000305175781,1722.800048828125,1433.18994140625,17.059999465942383,1.7680000066757202
708,2012-10-22,MSFT,83374000,22.314189910888672,88.7300033569336,1725.0999755859375,1433.8199462890625,16.6200008392334,1.7979999780654907
709,2012-10-23,MSFT,64414800,22.35403633117676,86.66999816894531,1708.300048828125,1413.1099853515625,18.82999992370605,1.7640000581741333
710,2012-10-24,MSFT,53320400,22.234495162963867,85.7300033569336,1700.5,1408.75,18.32999992370605,1.774999976158142
711,2012-10-25,MSFT,54084300,22.21855735778809,86.05000305175781,1712.0,1412.969970703125,18.1200008392334,1.8279999494552608
712,2012-10-26,MSFT,57790000,22.48154830932617,86.27999877929688,1710.9000244140625,1411.93994140625,17.809999465942383,1.75
713,2012-10-31,MSFT,69464100,22.744529724121094,86.23999786376953,1717.5,1412.1600341796875,18.600000381469727,1.6859999895095823
714,2012-11-01,MSFT,72047900,23.525531768798828,87.08999633789062,1714.0999755859375,1427.5899658203125,16.690000534057617,1.715000033378601
715,2012-11-02,MSFT,57131600,23.509597778320312,84.86000061035156,1674.0999755859375,1414.199951171875,17.59000015258789,1.72599995136261
716,2012-11-05,MSFT,38070800,23.61319732666016,85.6500015258789,1682.199951171875,1417.260009765625,18.420000076293945,1.684000015258789
717,2012-11-06,MSFT,43401500,23.796499252319336,88.70999908447266,1714.0999755859375,1428.3900146484375,17.579999923706055,1.7419999837875366
718,2012-11-07,MSFT,57871800,23.17487907409668,84.44000244140625,1713.199951171875,1394.530029296875,19.07999992370605,1.631999969482422
719,2012-11-08,MSFT,49841800,22.95971298217773,85.08999633789062,1725.4000244140625,1377.510009765625,18.489999771118164,1.631999969482422
720,2012-11-09,MSFT,43291200,22.97564697265625,86.06999969482422,1730.300048828125,1379.8499755859375,18.61000061035156,1.6130000352859497
721,2012-11-12,MSFT,61112300,22.489521026611328,85.56999969482422,1730.300048828125,1380.030029296875,16.68000030517578,1.6109999418258667
722,2012-11-13,MSFT,131689200,21.76638412475586,85.37999725341797,1724.199951171875,1374.530029296875,16.649999618530273,1.5889999866485596
723,2012-11-14,MSFT,76086100,21.565507888793945,86.31999969482422,1729.5,1355.489990234375,17.920000076293945,1.5889999866485596
724,2012-11-15,MSFT,50955600,21.420879364013672,85.44999694824219,1713.300048828125,1353.3299560546875,17.989999771118164,1.5889999866485596
725,2012-11-16,MSFT,64083300,21.30839729309082,86.66999816894531,1714.300048828125,1359.8800048828125,16.40999984741211,1.5740000009536743
726,2012-11-19,MSFT,57179300,21.47712135314941,89.27999877929688,1734.0,1386.8900146484375,15.239999771118164,1.6109999418258667
727,2012-11-20,MSFT,47070400,21.4610652923584,86.75,1723.199951171875,1387.81005859375,15.079999923706056,1.656000018119812
728,2012-11-21,MSFT,66360300,21.65389442443848,87.37999725341797,1727.9000244140625,1391.030029296875,15.3100004196167,1.687000036239624
729,2012-11-23,MSFT,57845700,22.256511688232425,88.27999877929688,1751.300048828125,1409.1500244140625,15.140000343322754,1.6929999589920044
730,2012-11-26,MSFT,85198700,22.007429122924805,87.73999786376953,1749.5,1406.2900390625,15.5,1.6640000343322754
731,2012-11-27,MSFT,45018600,21.75834846496582,87.18000030517578,1742.199951171875,1398.93994140625,15.920000076293944,1.6449999809265137
732,2012-11-28,MSFT,53018400,21.98332023620605,86.48999786376953,1716.5,1409.9300537109375,15.510000228881836,1.6169999837875366
733,2012-11-29,MSFT,69551400,21.65389442443848,88.06999969482422,1727.199951171875,1415.949951171875,15.0600004196167,1.6200000047683716
734,2012-11-30,MSFT,83690200,21.38874626159668,88.91000366210938,1710.9000244140625,1416.1800537109375,15.869999885559082,1.6059999465942385
735,2012-12-03,MSFT,53173800,21.236087799072266,89.08999633789062,1719.5999755859375,1409.4599609375,16.639999389648438,1.628000020980835
736,2012-12-04,MSFT,49777500,21.187877655029297,88.5,1694.4000244140625,1407.050048828125,17.1200008392334,1.6080000400543213
737,2012-12-05,MSFT,68283800,21.428916931152344,87.87999725341797,1692.4000244140625,1409.280029296875,16.459999084472656,1.590999960899353
738,2012-12-06,MSFT,39182300,21.47712135314941,86.26000213623047,1700.300048828125,1413.93994140625,16.579999923706055,1.5809999704360962
739,2012-12-07,MSFT,46162100,21.260183334350582,85.93000030517578,1704.0,1418.0699462890625,15.899999618530272,1.6269999742507937
740,2012-12-10,MSFT,47031100,21.645864486694336,85.55999755859375,1713.0,1418.550048828125,16.049999237060547,1.616000056266785
741,2012-12-11,MSFT,52282800,21.95118522644043,85.79000091552734,1708.199951171875,1427.8399658203125,15.56999969482422,1.64900004863739
742,2012-12-12,MSFT,43966300,21.886903762817383,86.7699966430664,1716.5999755859375,1428.47998046875,15.949999809265137,1.6970000267028809
743,2012-12-13,MSFT,45080100,21.782445907592773,85.88999938964844,1695.5999755859375,1419.449951171875,16.559999465942383,1.7280000448226929
744,2012-12-14,MSFT,42077500,21.541406631469727,86.7300033569336,1695.800048828125,1413.5799560546875,17.0,1.7079999446868896
745,2012-12-17,MSFT,42046100,21.774415969848636,87.19999694824219,1697.0,1430.3599853515625,16.34000015258789,1.7630000114440918
746,2012-12-18,MSFT,50486900,22.144014358520508,87.93000030517578,1669.5,1446.7900390625,15.56999969482422,1.8270000219345093
747,2012-12-19,MSFT,53519900,21.94314956665039,89.51000213623047,1666.5,1435.81005859375,17.360000610351562,1.7999999523162842
748,2012-12-20,MSFT,52607300,22.24043846130371,90.12999725341795,1644.9000244140625,1443.68994140625,17.670000076293945,1.7999999523162842
749,2012-12-21,MSFT,98776500,22.055639266967773,88.66000366210938,1659.0999755859375,1430.1500244140625,17.84000015258789,1.753999948501587
750,2012-12-24,MSFT,20842400,21.74227523803711,88.61000061035156,1658.5999755859375,1426.6600341796875,17.84000015258789,1.77400004863739
751,2012-12-26,MSFT,31631100,21.581588745117188,90.9800033569336,1659.800048828125,1419.8299560546875,19.479999542236328,1.7580000162124634
752,2012-12-27,MSFT,39394000,21.66192626953125,90.87000274658205,1662.5999755859375,1418.0999755859375,19.46999931335449,1.715000033378601
753,2012-12-28,MSFT,28239900,21.332504272460938,90.8000030517578,1654.9000244140625,1402.4300537109375,22.71999931335449,1.7109999656677246
754,2012-12-31,MSFT,42749500,21.4610652923584,91.81999969482422,1674.800048828125,1426.18994140625,18.020000457763672,1.75600004196167
755,2013-01-02,MSFT,52899300,22.192222595214844,93.12000274658205,1687.9000244140625,1462.4200439453125,14.68000030517578,1.83899998664856
756,2013-01-03,MSFT,48294400,21.894943237304688,92.91999816894533,1673.699951171875,1459.3699951171875,14.5600004196167,1.89900004863739
757,2013-01-04,MSFT,52521100,21.48515510559082,93.08999633789062,1648.0999755859375,1466.469970703125,13.829999923706056,1.9149999618530276
758,2013-01-07,MSFT,37110400,21.44498634338379,93.19000244140624,1645.5,1461.8900146484375,13.789999961853027,1.902999997138977
759,2013-01-08,MSFT,44703100,21.332504272460938,93.1500015258789,1661.5,1457.1500244140625,13.619999885559082,1.871000051498413
760,2013-01-09,MSFT,49047900,21.453022003173828,93.0999984741211,1654.800048828125,1461.02001953125,13.8100004196167,1.8519999980926516
761,2013-01-10,MSFT,71431300,21.260183334350582,93.81999969482422,1677.300048828125,1472.1199951171875,13.489999771118164,1.8940000534057615
762,2013-01-11,MSFT,55512100,21.55747604370117,93.55999755859376,1660.0,1472.050048828125,13.359999656677246,1.875
763,2013-01-14,MSFT,48324400,21.605688095092773,94.13999938964844,1668.9000244140625,1470.6800537109375,13.520000457763672,1.85699999332428
764,2013-01-15,MSFT,48244500,21.86280059814453,93.27999877929688,1683.4000244140625,1472.3399658203125,13.550000190734863,1.830999970436096
765,2013-01-16,MSFT,41077400,21.72620964050293,94.23999786376952,1682.699951171875,1472.6300048828125,13.420000076293944,1.8240000009536743
766,2013-01-17,MSFT,51685900,21.894943237304688,95.48999786376952,1690.4000244140625,1480.93994140625,13.56999969482422,1.875
767,2013-01-18,MSFT,52167700,21.894943237304688,95.55999755859376,1686.5999755859375,1485.97998046875,12.460000038146973,1.843000054359436
768,2013-01-22,MSFT,58650600,21.81459045410156,96.23999786376952,1692.800048828125,1492.56005859375,12.43000030517578,1.8350000381469729
769,2013-01-23,MSFT,50387700,22.184192657470703,95.2300033569336,1686.300048828125,1494.81005859375,12.460000038146973,1.8329999446868896
770,2013-01-24,MSFT,101739300,22.20026397705078,95.9499969482422,1669.5,1494.8199462890625,12.6899995803833,1.843999981880188
771,2013-01-25,MSFT,81847700,22.4011287689209,95.87999725341795,1656.4000244140625,1502.9599609375,12.890000343322754,1.9470000267028809
772,2013-01-28,MSFT,56056500,22.425241470336918,96.44000244140624,1652.4000244140625,1500.1800537109375,13.56999969482422,1.9739999771118164
773,2013-01-29,MSFT,49242600,22.50558280944824,97.56999969482422,1660.699951171875,1507.8399658203125,13.3100004196167,1.9880000352859497
774,2013-01-30,MSFT,43580500,22.37702751159668,97.94000244140624,1679.9000244140625,1501.9599609375,14.31999969482422,2.00600004196167
775,2013-01-31,MSFT,50530000,22.055639266967773,97.48999786376952,1660.5999755859375,1498.1099853515625,14.279999732971191,1.9850000143051147
776,2013-02-01,MSFT,55565900,22.44131088256836,97.7699966430664,1669.4000244140625,1513.1700439453125,12.899999618530272,2.009999990463257
777,2013-02-04,MSFT,50540000,22.04760360717773,96.16999816894533,1675.300048828125,1495.7099609375,14.670000076293944,1.9730000495910645
778,2013-02-05,MSFT,35410400,22.095808029174805,96.63999938964844,1672.4000244140625,1511.2900390625,13.720000267028809,2.0160000324249268
779,2013-02-06,MSFT,41889600,21.96725273132324,96.62000274658205,1677.699951171875,1512.1199951171875,13.40999984741211,1.968000054359436
780,2013-02-07,MSFT,38028300,21.91903686523437,95.83000183105467,1670.4000244140625,1509.3900146484375,13.5,1.950999975204468
781,2013-02-08,MSFT,33318500,22.1359806060791,95.72000122070312,1666.0,1517.9300537109375,13.020000457763672,1.9539999961853027
782,2013-02-11,MSFT,32247700,22.385055541992188,97.02999877929688,1648.199951171875,1517.010009765625,12.9399995803833,1.9459999799728396
783,2013-02-12,MSFT,35990900,22.4011287689209,97.51000213623048,1648.699951171875,1519.4300537109375,12.640000343322754,1.98199999332428
784,2013-02-13,MSFT,41715600,22.52165412902832,97.01000213623048,1644.199951171875,1520.3299560546875,12.979999542236328,2.0190000534057617
785,2013-02-14,MSFT,32663200,22.529691696166992,97.30999755859376,1634.699951171875,1521.3800048828125,12.65999984741211,2.0
786,2013-02-15,MSFT,49650900,22.50558280944824,95.86000061035156,1608.800048828125,1519.7900390625,12.460000038146973,2.006999969482422
787,2013-02-19,MSFT,38781400,22.72432518005371,96.66000366210938,1603.5999755859375,1530.93994140625,12.3100004196167,2.026000022888184
788,2013-02-20,MSFT,44110200,22.578500747680664,94.45999908447266,1577.5999755859375,1511.949951171875,14.68000030517578,2.0209999084472656
789,2013-02-21,MSFT,49078500,22.27064514160156,92.83999633789062,1578.199951171875,1502.4200439453125,15.220000267028809,1.9759999513626096
790,2013-02-22,MSFT,31425900,22.4893798828125,93.12999725341795,1572.4000244140625,1515.5999755859375,14.170000076293944,1.9670000076293943
791,2013-02-25,MSFT,48011800,22.17342758178711,93.11000061035156,1586.199951171875,1487.8499755859375,18.989999771118164,1.8949999809265137
792,2013-02-26,MSFT,49923300,22.17342758178711,92.62999725341795,1615.199951171875,1496.93994140625,16.8700008392334,1.878999948501587
793,2013-02-27,MSFT,36394700,22.52988815307617,92.76000213623048,1595.199951171875,1515.989990234375,14.729999542236328,1.902999997138977
794,2013-02-28,MSFT,35840200,22.521785736083984,92.0500030517578,1577.699951171875,1514.6800537109375,15.510000228881836,1.888000011444092
795,2013-03-01,MSFT,34849700,22.643310546875,90.68000030517578,1571.9000244140625,1518.199951171875,15.359999656677246,1.8530000448226929
796,2013-03-04,MSFT,38157500,22.80533790588379,90.12000274658205,1572.0999755859375,1525.199951171875,14.010000228881836,1.8769999742507932
797,2013-03-05,MSFT,41432200,22.96736717224121,90.81999969482422,1574.5999755859375,1539.7900390625,13.479999542236328,1.8940000534057615
798,2013-03-06,MSFT,51448500,22.756738662719727,90.43000030517578,1574.5999755859375,1541.4599609375,13.529999732971191,1.937999963760376
799,2013-03-07,MSFT,29196700,22.797231674194336,91.55999755859376,1574.800048828125,1544.260009765625,13.0600004196167,1.991000056266785
800,2013-03-08,MSFT,37667800,22.683815002441406,91.9499969482422,1576.5999755859375,1551.1800537109375,12.59000015258789,2.055999994277954
801,2013-03-11,MSFT,36627500,22.578500747680664,92.05999755859376,1577.800048828125,1556.219970703125,11.5600004196167,2.055999994277954
802,2013-03-12,MSFT,39255200,22.610902786254883,92.54000091552734,1591.5,1552.47998046875,12.270000457763672,2.0230000019073486
803,2013-03-13,MSFT,29093400,22.61901092529297,92.5199966430664,1588.300048828125,1554.52001953125,11.829999923706056,2.0209999084472656
804,2013-03-14,MSFT,55914800,22.797231674194336,93.02999877929688,1590.5999755859375,1563.22998046875,11.300000190734863,2.032999992370605
805,2013-03-15,MSFT,92710300,22.716228485107425,93.4499969482422,1592.5,1560.699951171875,11.300000190734863,1.996000051498413
806,2013-03-18,MSFT,44809400,22.764833450317383,93.73999786376952,1604.5999755859375,1552.0999755859375,13.359999656677246,1.955999970436096
807,2013-03-19,MSFT,51901600,22.82964515686035,92.16000366210938,1611.300048828125,1548.3399658203125,14.390000343322754,1.9079999923706052
808,2013-03-20,MSFT,35447800,22.94305419921875,92.95999908447266,1607.5,1558.7099609375,12.670000076293944,1.937000036239624
809,2013-03-21,MSFT,34233200,22.772930145263672,92.4499969482422,1613.800048828125,1545.800048828125,13.989999771118164,1.932000041007996
810,2013-03-22,MSFT,28720900,22.8863525390625,93.70999908447266,1606.199951171875,1556.8900146484375,13.56999969482422,1.9149999618530276
811,2013-03-25,MSFT,44154000,22.81344413757324,94.80999755859376,1604.5999755859375,1551.68994140625,13.739999771118164,1.9149999618530276
812,2013-03-26,MSFT,27824300,22.81344413757324,96.33999633789062,1595.800048828125,1563.77001953125,12.770000457763672,1.906000018119812
813,2013-03-27,MSFT,36047400,22.98356819152832,96.58000183105467,1606.199951171875,1562.8499755859375,13.149999618530272,1.8509999513626096
814,2013-03-28,MSFT,55453800,23.178003311157227,97.2300033569336,1594.800048828125,1569.18994140625,12.699999809265137,1.8519999980926516
815,2013-04-01,MSFT,29201100,23.178003311157227,97.06999969482422,1600.0,1562.1700439453125,13.579999923706056,1.840000033378601
816,2013-04-02,MSFT,28456500,23.331926345825195,97.19000244140624,1575.0999755859375,1570.25,12.779999732971191,1.8609999418258667
817,2013-04-03,MSFT,35062800,23.13749313354492,94.4499969482422,1552.800048828125,1553.68994140625,14.210000038146973,1.812000036239624
818,2013-04-04,MSFT,45263200,23.169904708862305,93.26000213623048,1551.800048828125,1559.97998046875,13.890000343322754,1.758999943733215
819,2013-04-05,MSFT,50927300,23.25091361999512,92.6999969482422,1575.4000244140625,1553.280029296875,13.920000076293944,1.694000005722046
820,2013-04-08,MSFT,34759500,23.16179847717285,93.36000061035156,1572.0,1563.0699462890625,13.1899995803833,1.7319999933242798
821,2013-04-09,MSFT,77733800,23.98813819885254,94.1999969482422,1586.199951171875,1568.6099853515625,12.84000015258789,1.746999979019165
822,2013-04-10,MSFT,71116700,24.53092765808105,94.63999938964844,1558.300048828125,1587.72998046875,12.359999656677246,1.8049999475479128
823,2013-04-11,MSFT,130923200,23.445348739624023,93.51000213623048,1564.300048828125,1593.3699951171875,12.239999771118164,1.7910000085830688
824,2013-04-12,MSFT,62886300,23.323814392089844,91.29000091552734,1501.0,1588.8499755859375,12.0600004196167,1.7209999561309814
825,2013-04-15,MSFT,56332900,23.24281120300293,88.70999908447266,1360.5999755859375,1552.3599853515625,17.270000457763672,1.7020000219345093
826,2013-04-16,MSFT,52797300,23.469650268554688,88.72000122070312,1386.800048828125,1574.5699462890625,13.960000038146973,1.718999981880188
827,2013-04-17,MSFT,52840700,23.356231689453125,86.68000030517578,1382.199951171875,1552.010009765625,16.510000228881836,1.7039999961853027
828,2013-04-18,MSFT,56906600,23.323814392089844,87.7300033569336,1392.0,1541.6099853515625,17.559999465942383,1.684999942779541
829,2013-04-19,MSFT,99790700,24.117755889892575,88.01000213623047,1395.300048828125,1555.25,14.970000267028809,1.7029999494552612
830,2013-04-22,MSFT,137904000,24.97650146484375,88.76000213623047,1421.0,1562.5,14.390000343322754,1.6979999542236328
831,2013-04-23,MSFT,59126900,24.790170669555664,89.18000030517578,1408.5999755859375,1578.780029296875,13.479999542236328,1.6979999542236328
832,2013-04-24,MSFT,90946600,25.72992706298828,91.43000030517578,1423.4000244140625,1578.7900390625,13.609999656677246,1.6979999542236328
833,2013-04-25,MSFT,110700200,25.87575340270996,93.63999938964844,1461.800048828125,1585.1600341796875,13.619999885559082,1.7109999656677246
834,2013-04-26,MSFT,47799300,25.75423240661621,93.0,1453.5999755859375,1582.239990234375,13.609999656677246,1.662999987602234
835,2013-04-29,MSFT,59116400,26.418546676635746,94.5,1467.4000244140625,1593.6099853515625,13.710000038146973,1.6679999828338623
836,2013-04-30,MSFT,75165200,26.81550025939941,93.45999908447266,1472.199951171875,1597.5699462890625,13.520000457763672,1.6749999523162842
837,2013-05-01,MSFT,54330900,26.507661819458008,91.02999877929688,1446.300048828125,1582.699951171875,14.489999771118164,1.6390000581741333
838,2013-05-02,MSFT,46059500,26.864118576049805,93.98999786376952,1467.699951171875,1597.5899658203125,13.59000015258789,1.63100004196167
839,2013-05-03,MSFT,46784600,27.1314640045166,95.61000061035156,1464.300048828125,1614.4200439453125,12.850000381469728,1.7519999742507937
840,2013-05-06,MSFT,40978300,27.34210205078125,96.16000366210938,1468.0999755859375,1617.5,12.65999984741211,1.7710000276565552
841,2013-05-07,MSFT,43078300,26.98563766479492,95.62000274658205,1449.0,1625.9599609375,12.829999923706056,1.7829999923706057
842,2013-05-08,MSFT,51595700,26.726402282714844,96.62000274658205,1473.9000244140625,1632.68994140625,12.65999984741211,1.7599999904632568
843,2013-05-09,MSFT,46417800,26.45905876159668,96.38999938964844,1468.800048828125,1626.6700439453125,13.130000114440918,1.812999963760376
844,2013-05-10,MSFT,36394900,26.483354568481445,96.04000091552734,1436.800048828125,1633.699951171875,12.59000015258789,1.899999976158142
845,2013-05-13,MSFT,36027600,26.758792877197266,95.16999816894533,1434.5,1633.77001953125,12.550000190734863,1.9229999780654907
846,2013-05-14,MSFT,56870100,27.354358673095703,94.20999908447266,1424.699951171875,1650.3399658203125,12.770000457763672,1.9520000219345093
847,2013-05-15,MSFT,46303900,27.61540985107422,94.3000030517578,1396.5,1658.780029296875,12.8100004196167,1.9429999589920044
848,2013-05-16,MSFT,59382900,27.80304336547852,95.16000366210938,1387.0999755859375,1650.469970703125,13.06999969482422,1.8650000095367432
849,2013-05-17,MSFT,60666700,28.44754409790039,96.0199966430664,1364.9000244140625,1667.469970703125,12.449999809265137,1.9490000009536743
850,2013-05-20,MSFT,54020800,28.618877410888672,96.70999908447266,1384.300048828125,1666.2900390625,13.020000457763672,1.965000033378601
851,2013-05-21,MSFT,48702400,28.431232452392575,96.16000366210938,1377.800048828125,1669.1600341796875,13.369999885559082,1.944000005722046
852,2013-05-22,MSFT,66047500,28.235431671142575,94.27999877929688,1367.5999755859375,1655.3499755859375,13.81999969482422,2.026000022888184
853,2013-05-23,MSFT,51102700,27.86016082763672,94.25,1392.0,1650.510009765625,14.06999969482422,2.0230000019073486
854,2013-05-24,MSFT,33174400,27.958065032958984,94.1500015258789,1386.800048828125,1649.5999755859375,13.989999771118164,2.010999917984009
855,2013-05-28,MSFT,48212100,28.569908142089844,95.01000213623048,1379.0999755859375,1660.06005859375,14.479999542236328,2.134999990463257
856,2013-05-29,MSFT,38412200,28.45570182800293,93.12999725341795,1391.300048828125,1648.3599853515625,14.829999923706056,2.124000072479248
857,2013-05-30,MSFT,51131000,28.578075408935547,93.61000061035156,1411.5,1654.4100341796875,14.529999732971191,2.124000072479248
858,2013-05-31,MSFT,56165700,28.47200584411621,91.97000122070312,1392.5999755859375,1630.739990234375,16.299999237060547,2.1640000343322754
859,2013-06-03,MSFT,51252600,29.034931182861328,93.4499969482422,1411.699951171875,1640.4200439453125,16.280000686645508,2.134000062942505
860,2013-06-04,MSFT,65529500,28.545446395874023,93.30999755859376,1397.0999755859375,1631.3800048828125,16.270000457763672,2.13700008392334
861,2013-06-05,MSFT,46025100,28.37412452697754,93.73999786376952,1398.4000244140625,1608.9000244140625,17.5,2.0999999046325684
862,2013-06-06,MSFT,37618500,28.520967483520508,94.76000213623048,1415.699951171875,1622.56005859375,16.6299991607666,2.075000047683716
863,2013-06-07,MSFT,40757300,29.10019874572754,96.02999877929688,1383.0,1643.3800048828125,15.140000343322754,2.1610000133514404
864,2013-06-10,MSFT,35994500,28.93703269958496,95.7699966430664,1386.199951171875,1642.81005859375,15.4399995803833,2.2149999141693115
865,2013-06-11,MSFT,39435900,28.423067092895508,95.37999725341795,1377.0,1626.1300048828125,17.06999969482422,2.194999933242798
866,2013-06-12,MSFT,37372700,28.553607940673828,95.87999725341795,1391.800048828125,1612.52001953125,18.59000015258789,2.2300000190734863
867,2013-06-13,MSFT,45654900,28.325166702270508,96.69000244140624,1377.5999755859375,1636.3599853515625,16.40999984741211,2.174000024795532
868,2013-06-14,MSFT,53192600,28.06412124633789,97.8499984741211,1387.300048828125,1626.72998046875,17.149999618530273,2.125999927520752
869,2013-06-17,MSFT,49670100,28.553607940673828,97.7699966430664,1382.800048828125,1639.0400390625,16.799999237060547,2.1710000038146973
870,2013-06-18,MSFT,28616500,28.537282943725582,98.44000244140624,1366.5999755859375,1651.81005859375,16.610000610351562,2.181999921798706
871,2013-06-19,MSFT,30816200,28.21912384033203,98.23999786376952,1373.5999755859375,1628.9300537109375,16.639999389648438,2.311000108718872
872,2013-06-20,MSFT,54493700,27.321712493896484,95.4000015258789,1285.9000244140625,1588.18994140625,20.489999771118164,2.4189999103546143
873,2013-06-21,MSFT,85338500,27.14223861694336,93.69000244140624,1291.5999755859375,1592.4300537109375,18.899999618530277,2.513999938964844
874,2013-06-24,MSFT,56109000,27.509353637695312,95.18000030517578,1276.800048828125,1573.0899658203125,20.11000061035156,2.5480000972747803
875,2013-06-25,MSFT,44073400,27.46855735778809,95.31999969482422,1274.800048828125,1588.030029296875,18.46999931335449,2.58899998664856
876,2013-06-26,MSFT,48665900,28.023317337036133,95.5,1229.5999755859375,1603.260009765625,17.209999084472656,2.5390000343322754
877,2013-06-27,MSFT,28993100,28.243587493896484,97.0500030517578,1211.4000244140625,1613.199951171875,16.860000610351562,2.4830000400543213
878,2013-06-28,MSFT,65545500,28.178321838378903,96.55999755859376,1223.800048828125,1606.280029296875,16.860000610351562,2.4779999256134038
879,2013-07-01,MSFT,31055400,28.03148460388184,97.98999786376952,1255.9000244140625,1614.9599609375,16.3700008392334,2.490000009536743
880,2013-07-02,MSFT,37630000,27.68882369995117,99.5999984741211,1243.5999755859375,1614.0799560546875,16.440000534057617,2.469000101089477
881,2013-07-03,MSFT,15994400,27.74594497680664,101.23999786376952,1252.0999755859375,1615.4100341796875,16.200000762939453,2.500999927520752
882,2013-07-05,MSFT,26085900,27.909099578857425,103.22000122070312,1212.9000244140625,1631.8900146484375,14.890000343322754,2.7149999141693115
883,2013-07-08,MSFT,32396900,28.007003784179688,103.13999938964844,1234.9000244140625,1640.4599609375,14.779999732971191,2.6449999809265137
884,2013-07-09,MSFT,25318500,28.023317337036133,103.52999877929688,1245.9000244140625,1652.3199462890625,14.350000381469728,2.630000114440918
885,2013-07-10,MSFT,29658800,28.308853149414062,106.5199966430664,1247.4000244140625,1652.6199951171875,14.210000038146973,2.680000066757202
886,2013-07-11,MSFT,53638300,29.116512298583984,104.91000366210938,1280.0999755859375,1675.02001953125,14.010000228881836,2.5739998817443848
887,2013-07-12,MSFT,35501200,29.10019874572754,105.9499969482422,1277.800048828125,1680.18994140625,13.84000015258789,2.6010000705718994
888,2013-07-15,MSFT,34142600,29.508106231689453,106.31999969482422,1283.800048828125,1682.5,13.789999961853027,2.555999994277954
889,2013-07-16,MSFT,36378500,29.589689254760746,106.0,1290.800048828125,1676.260009765625,14.420000076293944,2.532000064849853
890,2013-07-17,MSFT,37285100,29.157304763793945,106.4800033569336,1277.9000244140625,1680.9100341796875,13.779999732971191,2.490999937057495
891,2013-07-18,MSFT,49547100,28.91255760192871,108.04000091552734,1284.5999755859375,1689.3699951171875,13.770000457763672,2.5339999198913574
892,2013-07-19,MSFT,248428500,25.61665153503418,108.0500030517578,1293.300048828125,1692.0899658203125,12.539999961853027,2.490999937057495
893,2013-07-22,MSFT,79040700,26.114307403564453,106.91000366210938,1336.4000244140625,1695.530029296875,12.289999961853027,2.48799991607666
894,2013-07-23,MSFT,65810400,25.959306716918945,107.2300033569336,1335.0999755859375,1692.3900146484375,12.65999984741211,2.5160000324249268
895,2013-07-24,MSFT,52803100,26.073516845703125,105.38999938964844,1319.699951171875,1685.93994140625,13.18000030517578,2.588000059127808
896,2013-07-25,MSFT,63213000,25.608503341674805,105.48999786376952,1329.0,1690.25,12.970000267028809,2.6070001125335693
897,2013-07-26,MSFT,38633600,25.79613494873047,104.6999969482422,1321.699951171875,1691.6500244140625,12.720000267028809,2.561000108718872
898,2013-07-29,MSFT,28870700,25.730871200561523,104.5500030517578,1328.4000244140625,1685.3299560546875,13.390000343322754,2.5850000381469727
899,2013-07-30,MSFT,45799500,25.98377990722656,103.08000183105467,1324.0,1685.9599609375,13.390000343322754,2.6029999256134038
900,2013-07-31,MSFT,43898400,25.97561836242676,105.02999877929688,1312.4000244140625,1685.72998046875,13.449999809265137,2.5929999351501465
901,2013-08-01,MSFT,42557900,25.83692741394043,107.88999938964844,1311.0,1706.8699951171875,12.9399995803833,2.7230000495910645
902,2013-08-02,MSFT,29199900,26.01640510559082,106.94000244140624,1310.5999755859375,1709.6700439453125,11.979999542236328,2.601999998092652
903,2013-08-05,MSFT,30984000,25.861406326293945,106.55999755859376,1302.5999755859375,1707.1400146484375,11.84000015258789,2.640000104904175
